index,w1,w2,count1,count2,total1,total2,isDuplicate
,exports of goods and services,household consumption expenditure (including non-profit institutions serving households),9213.0,9188.0,81106.0,81106.0,0.0
,201,104,52.0,52.0,11106.0,11106.0,0.0
,npaw2_2,can8_1,109.0,156.0,403984.0,403984.0,0.0
83.0,md,md,1842.0,3021.0,374362.0,374362.0,1.0
133.0,va,va,2734.0,5284.0,374362.0,374362.0,1.0
,sex offenses,fraud,404.0,1602.0,61281.0,61281.0,0.0
1678.0,estonian kroon,estonian kroon,330.0,208.0,100048.0,100048.0,1.0
,greece,belarus,200.0,145.0,8406.0,8406.0,0.0
,maddalam,jazz combo,2.0,3.0,56194.0,56194.0,0.0
,country_01,country_02,251.0,130.0,425.0,425.0,0.0
,honduras,kenya,18.0,8.0,2772.0,2772.0,0.0
,airlines,internet & direct marketing retail,5.0,4.0,505.0,505.0,0.0
62.0,hi,hi,55.0,34.0,374362.0,374362.0,1.0
,state price schedule,formal competitive,79.0,18479.0,346018.0,346018.0,0.0
,imn;ken,imn,1.0,1219.0,24957.0,24957.0,0.0
,bulgaria,russia,19.0,6.0,4572.0,4572.0,0.0
,as,mh,54.0,2.0,3324.0,3324.0,0.0
,yemen,lebanon,6.0,70.0,59228.0,59228.0,0.0
,liberia,mongolia,46.0,46.0,9234.0,9234.0,0.0
,ic.cus.durs.ex,ic.gov.durs.zs,6.0,6.0,373.0,373.0,0.0
162.0,fl,fl,4669.0,2587.0,374362.0,374362.0,1.0
,690,620,1970.0,854.0,73590.0,73590.0,0.0
,a1050000000wf0p,a1050000006glce,67.0,94.0,4861.0,4861.0,0.0
,id,ak,110.0,106.0,21112.0,21112.0,0.0
,japan,uae,3.0,1.0,73.0,73.0,0.0
,toulouse,bologna,8.0,6.0,4572.0,4572.0,0.0
,g,e,120.0,8151.0,42958.0,42958.0,0.0
,kaiserslautern,phokeng,5.0,6.0,4572.0,4572.0,0.0
,cuauhtemoc,pacaembu,8.0,6.0,4572.0,4572.0,0.0
,ca,tn,240.0,48.0,2720.0,2720.0,0.0
,slb,vnm,100.0,109.0,21477.0,21477.0,0.0
,ca-sb sb wbe wosb,ca-dvbe ca-mb ca-sb ca-sbe sb sbasdb sdvosb,44.0,7.0,346018.0,346018.0,0.0
,wholesale_and_retail_trade_transportation_and_storage_accommodation_and_food_service_activities,other_service_activities,2914.0,2889.0,68023.0,68023.0,0.0
,refers to agriculture and fishing only.,all data for gdp and its components refer to preliminary data for this year.,1.0,2.0,68023.0,68023.0,0.0
3871.0,restaurant/food services food and beverage production,restaurant/food servicesfood and beverage production,3.0,5.0,22000.0,22000.0,1.0
,t13,115,54.0,52.0,11106.0,11106.0,0.0
,z16a,z08,4.0,33.0,2150.0,2150.0,0.0
,motoring automotive jobs,science jobs,1578.0,1071.0,50000.0,50000.0,0.0
,new mexico,nv,32.0,32.0,2720.0,2720.0,0.0
,gresham - hollybrook,kenton,1.0,1139.0,80256.0,80256.0,0.0
,"equipment, medical",project management,4025.0,13255.0,151623.0,151623.0,0.0
,09021-0006,00823-7795,1.0,1.0,1973.0,1973.0,0.0
,fighting,flying,26.0,97.0,800.0,800.0,0.0
,north dakota,pa,5818.0,14485.0,359836.0,359836.0,0.0
,rwanda,gabon,368.0,368.0,72485.0,72485.0,0.0
,w30,141,12.0,15.0,63279.0,63279.0,0.0
,ag,ie,79.0,5127.0,2483304.0,2483304.0,0.0
4387.0,bolshoi theatre,bolshoi hall,4.0,13.0,21607.0,21607.0,1.0
,16,"7,8",19.0,32.0,100048.0,100048.0,0.0
,song,sha,1093.0,770.0,610676.0,610676.0,0.0
486.0,senior associate,senior associate,541.0,53.0,374362.0,374362.0,1.0
,virgin islands,costa rica,2.0,1561.0,671205.0,671205.0,0.0
,immunization,diabetes,3838.0,67342.0,403984.0,403984.0,0.0
2.0,new york,"new york,",1773.0,5.0,5807.0,5807.0,1.0
,jm,ct,1.0,1.0,161.0,161.0,0.0
4196.0,gold/brown,gold & brown,22.0,19.0,82545.0,82545.0,1.0
4317.0,"community and social service specialists, all other*","community and social service specialists, all other",1.0,4.0,374362.0,374362.0,1.0
3588.0,col,col,2878.0,14.0,463231.0,463231.0,1.0
1470.0,tyne and wear,tyne and wear,386.0,147.0,50000.0,50000.0,1.0
,occ,pctmtg,5.0,1.0,11106.0,11106.0,0.0
,nld,cpv,1.0,1.0,269.0,269.0,0.0
1339.0,shetland sheepdog,shetland sheep dog,49.0,91.0,82545.0,82545.0,1.0
,satellite award,gold remi award,3.0,1.0,331.0,331.0,0.0
,forestry and logging,mining and quarrying,771.0,1198.0,61626.0,61626.0,0.0
,ri,fl,26.0,26.0,11106.0,11106.0,0.0
,plus_taxes_on_products,health_and_social_work,3685.0,4693.0,223379.0,223379.0,0.0
,dog (declared dangerous),dog (new),2.0,927.0,158026.0,158026.0,0.0
,apache/2.2.11 (unix) php/5.2.6,scratch web server,1.0,1.0,1781.0,1781.0,0.0
,armenia,morocco,229.0,414.0,80583.0,80583.0,0.0
150.0,az,az,2153.0,1427.0,374362.0,374362.0,1.0
,e_single,e_120,30.0,52.0,11106.0,11106.0,0.0
,wi,wa,7779.0,7680.0,403984.0,403984.0,0.0
,04h,04o,8968.0,241.0,399918.0,399918.0,0.0
,r3y2,x12b,33.0,1.0,2117.0,2117.0,0.0
,plus_statistical_discrepancy,accommodation_and_food_service_activities,8.0,1311.0,68023.0,68023.0,0.0
,cost structure,pv of total normal cost,1.0,1.0,280.0,280.0,0.0
1643.0,rand,rand,558.0,752.0,100048.0,100048.0,1.0
,cameroon,angola,12.0,2.0,4572.0,4572.0,0.0
,education jobs,factory jobs,1898.0,1755.0,50000.0,50000.0,0.0
631.0,"director, intl student and scholar services","director, isss",1.0,10.0,374362.0,374362.0,1.0
3847.0,"elk grove village, il 60016","elk grove village, il",1.0,1.0,22000.0,22000.0,1.0
,e_d119,e_201,52.0,52.0,11106.0,11106.0,0.0
,ardenwald,maplewood,16.0,42.0,61497.0,61497.0,0.0
,germany fr,usa,1.0,1.0,20.0,20.0,0.0
,cello,girl's choir,28945.0,54.0,806179.0,806179.0,0.0
,marina,inner richmond,8244.0,4458.0,198900.0,198900.0,0.0
,"1,4","5,21",1.0,8.0,223379.0,223379.0,0.0
,antigua and barbuda,togo,13.0,17.0,374362.0,374362.0,0.0
4102.0,black/silver,black & silver,57.0,30.0,82545.0,82545.0,1.0
,most plan members covered by social security (each participating county or district decides their own ss participation).,plan members not covered by social security,16.0,688.0,2720.0,2720.0,0.0
657.0,hr manager,human resources manager,2.0,3.0,374362.0,374362.0,1.0
,"crop and animal production, hunting and related service activities",private households with employed persons,894.0,767.0,61626.0,61626.0,0.0
,nigeria,ecuador,10.0,6.0,4572.0,4572.0,0.0
,croatia,netherlands,1095.0,1259.0,68023.0,68023.0,0.0
,"chain-linked volume measures are presented in this table, thus discrepancies between components and total may exist.",excludes financial intermediation services indirectly measured (fisim).,2.0,1.0,68023.0,68023.0,0.0
,mali,philippines,6.0,17.0,2772.0,2772.0,0.0
,belgium,jamaica,25.0,2.0,4572.0,4572.0,0.0
,rock,12th,206694.0,278707.0,9971582.0,9971582.0,0.0
,pse,ltu,1519.0,1519.0,401016.0,401016.0,0.0
,la,cm,1486.0,2230.0,671205.0,671205.0,0.0
,pacific grand prix,monaco grand prix,2.0,65.0,997.0,997.0,0.0
,151,162,15.0,99.0,73590.0,73590.0,0.0
,x04,x03,33.0,33.0,2117.0,2117.0,0.0
,"vocals, percussion",sound engineer,3.0,2.0,56194.0,56194.0,0.0
,gotostartups,sf-marketing-technology-and-analytics-meetup,12.0,1.0,5807.0,5807.0,0.0
,french grand prix,argentine grand prix,59.0,20.0,997.0,997.0,0.0
,drug retail,hypermarkets & super centers,2.0,2.0,505.0,505.0,0.0
,english,chilean,249.0,67.0,399918.0,399918.0,0.0
,construction property jobs,health jobs,1859.0,1930.0,50000.0,50000.0,0.0
,startupsshowcasevii,new-york-technology-startups-meetup,12.0,12.0,5807.0,5807.0,0.0
557.0,sr. attorney,senior attorney,57.0,357.0,374362.0,374362.0,1.0
,brunei darussalam,syrian arab republic,1.0,1.0,269.0,269.0,0.0
4490.0,belly-dance,bellydance-dance-belly-dancing,8.0,1.0,31212.0,31212.0,1.0
,w portland park,sellwd-moreland,189.0,844.0,61281.0,61281.0,0.0
,ga,portugal,43.0,5322.0,150930.0,150930.0,0.0
,india,moldova,8.0,71.0,150930.0,150930.0,0.0
,"8,80",20,13.0,193.0,595971.0,595971.0,0.0
,new age & spirituality,tech,33.0,100.0,602.0,602.0,0.0
,administrative and support service activities,less: subsidies on products,894.0,1980.0,61626.0,61626.0,0.0
,quarrying,party supplies,158.0,110.0,671205.0,671205.0,0.0
,59,"10,18",22.0,1.0,225363.0,225363.0,0.0
,il,mt,35793.0,2615.0,943111.0,943111.0,0.0
,solomon islands,nicaragua,155.0,3134.0,151623.0,151623.0,0.0
,lents,beaverton - five oaks 3c,2742.0,1.0,63279.0,63279.0,0.0
,maintenance facility,concession,94.0,31.0,5494.0,5494.0,0.0
,hong kong,guyana,577.0,55.0,374362.0,374362.0,0.0
696.0,legal representative,legal representative,5.0,4.0,374362.0,374362.0,1.0
,burundi,mexico,1016.0,2211.0,151623.0,151623.0,0.0
,972,941,1309.0,2034.0,59853.0,59853.0,0.0
,bizspark,thelaunchlab,1273.0,1177.0,24933.0,24933.0,0.0
,stolen property,aggravated assault,90.0,2327.0,80256.0,80256.0,0.0
,financial_intermediation,forestry_logging_and_related_service_activities,6099.0,3191.0,225363.0,225363.0,0.0
,industrial production and manufacturing services,medical equipment and accessories and supplies,2724.0,16491.0,346018.0,346018.0,0.0
,seychelles,timor-leste,368.0,208.0,72485.0,72485.0,0.0
,excelsior,hayes valley,3072.0,5489.0,198900.0,198900.0,0.0
,laurelhurst,arbor lodge,250.0,898.0,73590.0,73590.0,0.0
,nsch,statewide central cancer registries,312.0,1248.0,403984.0,403984.0,0.0
,startupsshowcase-ii,the-chicago-mba-applicants-meetup-group,12.0,1.0,5807.0,5807.0,0.0
,devon rex,manx/domestic longhair,6.0,2.0,29421.0,29421.0,0.0
,billing,privacy,159290.0,31157.0,943111.0,943111.0,0.0
,agriculture_hunting_and_related_service_activities,private_households_with_employed_persons,3111.0,4864.0,223379.0,223379.0,0.0
,kosovo,ghana,1.0,43.0,374362.0,374362.0,0.0
,620,560,814.0,1081.0,70964.0,70964.0,0.0
,il,va,128.0,48.0,2720.0,2720.0,0.0
,a1050000002vhni,a1050000000pnmw,13.0,91.0,4861.0,4861.0,0.0
,tn,north carolina,3304.0,2822.0,359836.0,359836.0,0.0
,nv,ct,522.0,668.0,48722.0,48722.0,0.0
,ne,co,11771.0,4470.0,359836.0,359836.0,0.0
,y02,w03,33.0,33.0,2150.0,2150.0,0.0
,wy,rhode island,16.0,32.0,2720.0,2720.0,0.0
,latvia,luxembourg,234.0,414.0,81106.0,81106.0,0.0
,magliocco,merlot,4.0,3102.0,129971.0,129971.0,0.0
,edinburgh,barcelona,1865.0,8425.0,125527.0,125527.0,0.0
,e_v,e_qexp,28.0,51.0,11106.0,11106.0,0.0
587.0,"attorney, kramer & alfano, p.c.","attorney, kramer & alfano, p.c.",1.0,76.0,374362.0,374362.0,1.0
,8,"6,30",31.0,1.0,100048.0,100048.0,0.0
,equals_value_added_gross_in_basic_prices,plus_taxes_less_subsidies_on_products,12511.0,10648.0,225363.0,225363.0,0.0
,england,switzerland,74.0,7.0,129971.0,129971.0,0.0
,macedon ranges shire council,whitehorse city council,46.0,618.0,34857.0,34857.0,0.0
,abkhazia georgia,lesotho,153.0,3.0,515738.0,515738.0,0.0
4449.0,euro,euro,394.0,12319.0,68023.0,68023.0,1.0
,"professional, scientific, technical, administrative and support service activities",transportation and storage,2802.0,1370.0,68023.0,68023.0,0.0
,northwest hts,brentwd-darlngt,18.0,889.0,61779.0,61779.0,0.0
,pi,al,3.0,5.0,161.0,161.0,0.0
,dpo,fpo,3.0,33.0,1973.0,1973.0,0.0
,ha,pm,1.0,8.0,161.0,161.0,0.0
,switzerland,china,5.0,13.0,2031.0,2031.0,0.0
,inx,uzb,1.0,1.0,269.0,269.0,0.0
,honduras,indonesia/aceh,2.0,19.0,1518.0,1518.0,0.0
,vakarinis,rytinis,917202.0,1837593.0,2933938.0,2933938.0,0.0
,university park,buckman-west,356.0,1165.0,59853.0,59853.0,0.0
,albania,qatar,4402.0,3202.0,884244.0,884244.0,0.0
,romania,poland,12.0,15.0,4572.0,4572.0,0.0
3961.0,"durham, nc 27709","durham, nc",1.0,1.0,22000.0,22000.0,1.0
608.0,corporate attorney,corporate attorney,139.0,77.0,374362.0,374362.0,1.0
,la,tx,329.0,1440.0,21112.0,21112.0,0.0
,public_administration_and_defence_education_human_health_and_social_work_activities,public_administration_and_defence_compulsory_social_security,2861.0,1180.0,68023.0,68023.0,0.0
,administration of public health programs,activities related to real estate,3.0,10.0,374362.0,374362.0,0.0
,stockholm,krakow,2705.0,1354.0,125527.0,125527.0,0.0
,zorkaspublishers,black-girls-read-book-club,1.0,6.0,5807.0,5807.0,0.0
,turkey,australia,90.0,2329.0,129971.0,129971.0,0.0
,afghanistan,norway,24.0,90.0,374362.0,374362.0,0.0
,ar,cm,1964.0,601.0,151623.0,151623.0,0.0
,chemical processing,garment shops,9.0,40.0,198900.0,198900.0,0.0
,disapproved,appeal,2.0,2.0,198900.0,198900.0,0.0
4230.0,yellow & white,white/yellow,7.0,5.0,82545.0,82545.0,1.0
,ghost,rock,32.0,44.0,800.0,800.0,0.0
,nwc,mpcp,52.0,15.0,11106.0,11106.0,0.0
1764.0,forint,forint,334.0,44.0,48269.0,48269.0,1.0
3769.0,martinborough,marlborough,261.0,1655.0,150930.0,150930.0,1.0
,gewürztraminer,cabernet sauvignon-tempranillo,1012.0,15.0,129971.0,129971.0,0.0
,san marino,dem rep of congo,1.0,1.0,1973.0,1973.0,0.0
,south african,venezuelan,23.0,3.0,842.0,842.0,0.0
,vinhão,pinot grigio,4.0,1052.0,129971.0,129971.0,0.0
,normcostamount_ee,expense_securitieslendingmgmtfees,1.0,1.0,280.0,280.0,0.0
,persian,domestic shorthair,29.0,23720.0,29421.0,29421.0,0.0
,fiji,afghanistan,46.0,46.0,9234.0,9234.0,0.0
,sweden,benin,368.0,368.0,73645.0,73645.0,0.0
,6,"8,9,10",661.0,1.0,227092.0,227092.0,0.0
3815.0,telecommunications services; computer/it services,telecommunications services computer/it services,1.0,1.0,22000.0,22000.0,1.0
1014.0,dobermann x,doberman x,35.0,20.0,82545.0,82545.0,1.0
,austria,germany,3057.0,2452.0,150930.0,150930.0,0.0
,multnomah county,hendry county,1.0,1.0,910.0,910.0,0.0
,yemen: former yemen arab republic,costa rica,21.0,46.0,9234.0,9234.0,0.0
,clam,sxc,1319.0,1573.0,610676.0,610676.0,0.0
,isl,euu,1.0,1.0,269.0,269.0,0.0
,"showest convention, usa",broadcast film critics association awards,3.0,6.0,331.0,331.0,0.0
,w60,10,1.0,6.0,73590.0,73590.0,0.0
,44,164,256.0,6.0,595971.0,595971.0,0.0
,argentina,jordan,46.0,46.0,9234.0,9234.0,0.0
,gladeville,bethpage,2.0,7.0,24591.0,24591.0,0.0
,south dakota,north dakota,64.0,65.0,48722.0,48722.0,0.0
,mozambique,sao tome and principe,75.0,16.0,48269.0,48269.0,0.0
,sfia,daly,258898.0,245139.0,9971582.0,9971582.0,0.0
,russian federation,thailand,2195.0,7446.0,884244.0,884244.0,0.0
,barbados,austria,414.0,414.0,81106.0,81106.0,0.0
,1-yr investment return,securities lending interest income,1.0,1.0,280.0,280.0,0.0
,pry,cub,1.0,1.0,269.0,269.0,0.0
,nad,khr,8.0,29498.0,671205.0,671205.0,0.0
45.0,az,az,2427.0,3172.0,374362.0,374362.0,1.0
,information and communication,public administration and defence; compulsory social security,2672.0,1237.0,61626.0,61626.0,0.0
3789.0,morphological id b. res. associate,morphological id by res. associate,1.0,104.0,513373.0,513373.0,1.0
,mali,finland,3.0,53.0,59228.0,59228.0,0.0
,not assigned,"equipment, construction",838.0,732.0,151623.0,151623.0,0.0
719.0,mrs.,mrs,1.0,1.0,374362.0,374362.0,1.0
,520,130,959.0,2.0,59853.0,59853.0,0.0
1797.0,slovak koruna,slovak koruna,22.0,25.0,48269.0,48269.0,1.0
,932,152,1336.0,1.0,82958.0,82958.0,0.0
,mongolia,switzerland,5134.0,1804.0,320551.0,320551.0,0.0
,imports of services,imports of goods,9108.0,9227.0,188939.0,188939.0,0.0
,hosfrd-abrnethy,roseway,756.0,512.0,59853.0,59853.0,0.0
,ovc,can,30092.0,11605.0,403984.0,403984.0,0.0
,st vincent,syria,2.0,211.0,374362.0,374362.0,0.0
,ic.frm.freg.zs,ic.frm.durs,6.0,6.0,373.0,373.0,0.0
,yippee-ki-yay,nginx/1.10.0 (ubuntu),1.0,1.0,1781.0,1781.0,0.0
446.0,nv,nv,425.0,327.0,374362.0,374362.0,1.0
,resin and rosin and rubber and foam and film and elastomeric materials,paper materials and products,504.0,11235.0,346018.0,346018.0,0.0
,burglary,aggravated assault,4102.0,1699.0,61497.0,61497.0,0.0
,"24,26",80,2.0,12.0,225363.0,225363.0,0.0
,in,vt,15.0,15.0,626.0,626.0,0.0
,"works, maintenance and rehabilitation",drilling services,10665.0,3.0,151623.0,151623.0,0.0
301.0,me,me,162.0,239.0,374362.0,374362.0,1.0
,copenhagen,brussels,2109.0,3204.0,125527.0,125527.0,0.0
,namibia,tajikistan,4.0,454.0,15736.0,15736.0,0.0
,40,hp5,4.0,1.0,70964.0,70964.0,0.0
,id,us,7354.0,2568.0,403984.0,403984.0,0.0
,fraud,prostitution,1663.0,195.0,61779.0,61779.0,0.0
,splice_acceptor_variant&coding_sequence_variant,splice_region_variant&3_prime_utr_variant,6.0,2.0,65188.0,65188.0,0.0
,"plan a members are not covered by social security, plan b members are covered by social security",plan members covered by social security,16.0,1984.0,2720.0,2720.0,0.0
,"6,16",12,4.0,414.0,191325.0,191325.0,0.0
,western europe,north america,21.0,2.0,158.0,158.0,0.0
,end,layer 2 up,161.0,233.0,1301.0,1301.0,0.0
,chronic obstructive pulmonary disease,cancer,52536.0,11605.0,403984.0,403984.0,0.0
,eth,pse,1.0,1.0,269.0,269.0,0.0
,plastics and rubber industry machinery manufacturing,drycleaning and laundry services (except coin-operated),2.0,15.0,374362.0,374362.0,0.0
43.0,ar,ar,66.0,100.0,374362.0,374362.0,1.0
,cacao field renewal,small business investment loan,47.0,343.0,779092.0,779092.0,0.0
,preliminary data based on quarterly accounts.,"includes arts, entertainment and recreation (r); other service activities (s) of isic rev. 4.",15.0,2.0,68023.0,68023.0,0.0
,vinho espumante de qualidade,obidos,22.0,8.0,129971.0,129971.0,0.0
,lebanon,peru,390.0,414.0,81106.0,81106.0,0.0
,low income,north america,1519.0,1519.0,401016.0,401016.0,0.0
,safe,extinct,20112.0,1104.0,23243.0,23243.0,0.0
,lugano,montpellier,1.0,6.0,4572.0,4572.0,0.0
,robbery,stolen property,1280.0,63.0,82958.0,82958.0,0.0
,y01,y16,33.0,24.0,2150.0,2150.0,0.0
,myanmar,iraq/united nations,35.0,2.0,1518.0,1518.0,0.0
,bahamas,barbados,49.0,18.0,374362.0,374362.0,0.0
,angora/persian,abyssinian,1.0,4.0,29421.0,29421.0,0.0
,foster-powell,homestead,695.0,367.0,61497.0,61497.0,0.0
,investmentreturn_5yr,income_securitieslendingrebate,1.0,1.0,280.0,280.0,0.0
,kenya,st. vincent and the grenadines,1400.0,135.0,151623.0,151623.0,0.0
,00676-4212,00669-1185,1.0,1.0,1351.0,1351.0,0.0
,"own use, faucet, community water system","unprotected spring, river, stream, etc",16093.0,607.0,41544.0,41544.0,0.0
,vgb;hkg;mys,cym;zaf,1.0,2.0,24957.0,24957.0,0.0
,670,hp2,1216.0,7.0,61779.0,61779.0,0.0
,ifad funded project,jsa/prsp and jsa/i-prsp,85.0,59.0,151623.0,151623.0,0.0
,sandwiches/salads/mixed buffet,tex-mex,2990.0,2420.0,399918.0,399918.0,0.0
785.0,representative,representative,13.0,1514.0,374362.0,374362.0,1.0
,kidnap,homicide,40.0,33.0,82958.0,82958.0,0.0
,carignan-grenache,tokay pinot gris,9.0,1.0,129971.0,129971.0,0.0
,canada;united kingdom,bermuda,1.0,10.0,2031.0,2031.0,0.0
,bongohive,mestafrica,1698.0,2184.0,24933.0,24933.0,0.0
,r4y1,z13a,33.0,1.0,2117.0,2117.0,0.0
,"6,8",36,1.0,6.0,191325.0,191325.0,0.0
,630,921,583.0,857.0,63279.0,63279.0,0.0
4425.0,poli's theatre,poli theater,6.0,12.0,806179.0,806179.0,1.0
,gresham - wilkes east,russell,43.0,343.0,59853.0,59853.0,0.0
,zmb,afg,124.0,1.0,15736.0,15736.0,0.0
,agriculture,manufacturing,180302.0,6208.0,671205.0,671205.0,0.0
,hobbies & crafts,arts & culture,6.0,9.0,602.0,602.0,0.0
3978.0,"richardson, tx","richardson, tx 75082",1.0,1.0,22000.0,22000.0,1.0
,broadcast film critics association awards,"showest convention, usa",6.0,3.0,331.0,331.0,0.0
,982,800,870.0,536.0,59853.0,59853.0,0.0
,pa,wl2,22.0,1.0,63279.0,63279.0,0.0
,k.1,k.2,9064.0,2746.0,215337.0,215337.0,0.0
3622.0,rwa,rwa,1753.0,14.0,463231.0,463231.0,1.0
,switzerland,romania,414.0,414.0,79422.0,79422.0,0.0
,subgenus,subspecies,542.0,1096.0,513373.0,513373.0,0.0
475.0,vi,virgin islands,18.0,53.0,374362.0,374362.0,1.0
,bo,ht,8806.0,3618.0,671205.0,671205.0,0.0
,it telecommunications,non-it goods,147.0,215083.0,346018.0,346018.0,0.0
4086.0,black & tan & white,black/tan/white,134.0,53.0,82545.0,82545.0,1.0
,02e,04j,4.0,2926.0,399918.0,399918.0,0.0
,et,sg,1.0,2.0,161.0,161.0,0.0
,y12,r2y1,1.0,33.0,2117.0,2117.0,0.0
,kuwait,ghana,574.0,528.0,191325.0,191325.0,0.0
,gnq,nru,1519.0,1519.0,401016.0,401016.0,0.0
,jsa/prsp and jsa/i-prsp,ifad funded project,59.0,85.0,151623.0,151623.0,0.0
,intron_variant&non_coding_transcript_variant,stop_retained_variant&3_prime_utr_variant,1.0,2.0,65188.0,65188.0,0.0
,singapore,3,1944.0,30.0,61626.0,61626.0,0.0
,aviation_gasoline,oil_shale_oil_sands,18171.0,756.0,1189482.0,1189482.0,0.0
,vanuatu,export earn.: fuel,2835.0,318.0,884244.0,884244.0,0.0
,romania,england,139.0,9.0,150930.0,150930.0,0.0
,ssan,sanl,158881.0,235031.0,9971582.0,9971582.0,0.0
3897.0,restaurant/food services;food and beverage production;other/not classified,restaurant/food servicesfood and beverage productionother/not classified,2.0,3.0,22000.0,22000.0,1.0
1210.0,neapolitan mastiff x,neopolitan mastiff x,5.0,2.0,82545.0,82545.0,1.0
,video artist,piano; piano,1.0,1.0,56194.0,56194.0,0.0
,ftvl,ncon,255464.0,127025.0,9971582.0,9971582.0,0.0
,25/02/2011,18/11/2011,45.0,45.0,8190.0,8190.0,0.0
127.0,tn,tn,251.0,404.0,374362.0,374362.0,1.0
,rtd,sd,9065.0,11323.0,387427.0,387427.0,0.0
,germany,england,2.0,1.0,20.0,20.0,0.0
,ecuador,sierra leone,4.0,14.0,2772.0,2772.0,0.0
1206.0,musterlander,munsterlander,8.0,6.0,82545.0,82545.0,1.0
,siamese/angora,norwegian forest cat,1.0,4.0,29421.0,29421.0,0.0
,pre,imp,467.0,288.0,1518.0,1518.0,0.0
,"3,4","5,6",57.0,54.0,223379.0,223379.0,0.0
,bosnia and herzegovina,finland,246.0,1829.0,515738.0,515738.0,0.0
,hong kong,belgium,1.0,1.0,208.0,208.0,0.0
,kenya,yemen,335.0,286.0,48269.0,48269.0,0.0
,al,mt,820.0,130.0,21112.0,21112.0,0.0
,guy,syr,9.0,14.0,2772.0,2772.0,0.0
,gross_capital_formation,exports_of_goods_and_services,9188.0,9213.0,81106.0,81106.0,0.0
,togo,pakistan,368.0,368.0,73646.0,73646.0,0.0
,jamaica,kazakhstan,175.0,108.0,100048.0,100048.0,0.0
4226.0,white/champagne,champagne & white,6.0,3.0,82545.0,82545.0,1.0
,sex offenses,drugs,499.0,2370.0,59853.0,59853.0,0.0
,00821-1698,00831-0035,1.0,1.0,1973.0,1973.0,0.0
,mn,mi,22.0,25.0,910.0,910.0,0.0
325.0,nh,new hampshire,267.0,386.0,374362.0,374362.0,1.0
,kuwait,el salvador,2.0,36.0,374362.0,374362.0,0.0
,england,germany,1.0,2.0,20.0,20.0,0.0
,other,bird,4249.0,334.0,78256.0,78256.0,0.0
,nestnairobi,sbootcamp,115.0,1423.0,24933.0,24933.0,0.0
839.0,australian terrier cross,australian terrier cross,1.0,25.0,82545.0,82545.0,1.0
,motor vehicle theft,gambling,5802.0,7.0,80256.0,80256.0,0.0
,ecuador,nigeria,6.0,10.0,4572.0,4572.0,0.0
239.0,tx,tx,7581.0,12075.0,374362.0,374362.0,1.0
,electricity_net_installed_capacity_of_electric_power_plants,natural_gas_liquids,50229.0,8579.0,1189482.0,1189482.0,0.0
,panama,madagascar,414.0,368.0,79422.0,79422.0,0.0
,refinancing,home purchase,250046.0,192684.0,466566.0,466566.0,0.0
,senegal,djibouti,1376.0,534.0,151623.0,151623.0,0.0
,household consumption expenditure (including non-profit institutions serving households),gross fixed capital formation (including acquisitions less disposals of valuables),9188.0,9188.0,81106.0,81106.0,0.0
