,index,w1,w2,count1,count2,total1,total2,isDuplicate
10740,,560,HP1,957.0,1.0,59853.0,59853.0,0.0
10741,,Hospitality,Biotechnology,1926.0,456.0,374362.0,374362.0,0.0
10742,3845.0,gnb,GNB,5.0,999.0,463231.0,463231.0,1.0
10743,,Washington,Kansas,1120.0,358.0,48722.0,48722.0,0.0
10744,,a1050000002ZOqt,a1050000006Tm5J,32.0,18.0,4861.0,4861.0,0.0
10745,,SPECIAL PROJECT LC,STORM SWEEPING,757.0,20.0,564403.0,564403.0,0.0
10746,2900.0,Centre-ouest,Centre-Ouest,1.0,1.0,2772.0,2772.0,1.0
10747,952.0,Fawn/Brown,Fawn & Brown,7.0,6.0,82545.0,82545.0,1.0
10748,,Tennessee,Washington,3304.0,7231.0,359836.0,359836.0,0.0
10749,,OH,MS,7386.0,7533.0,403984.0,403984.0,0.0
10750,,Legal Services,Architectural and Engineering,1167.0,1785.0,346018.0,346018.0,0.0
10751,3581.0,Norwegian Elkhound,Norwegian Elk Hound,6.0,6.0,82545.0,82545.0,1.0
10752,,"ShoWest Convention, USA",Yoga Awards,3.0,1.0,331.0,331.0,0.0
10753,,Moldova/Russia/(Transdniestria),Togo,4.0,3.0,1518.0,1518.0,0.0
10754,,MI,AZ,15.0,15.0,626.0,626.0,0.0
10755,,he,co,129.0,1.0,85881.0,85881.0,0.0
10756,,Poland,Netherlands Antilles,1056.0,197.0,100048.0,100048.0,0.0
10757,,Wholesale and retail trade; repair of motor vehicles and motorcycles,Real estate activities,1385.0,2621.0,61626.0,61626.0,0.0
10758,,BULK,STREET CLEANING-RESIDENTIAL,31111.0,38001.0,564403.0,564403.0,0.0
10759,113.0,VERMONT,VT,42.0,53.0,374362.0,374362.0,1.0
10760,,"Agriculture, forestry and fishing",Fishing and aquaculture,3082.0,784.0,68023.0,68023.0,0.0
10761,,Former Ethiopia,Georgia,192.0,234.0,81106.0,81106.0,0.0
10762,,Semester Membership (Austin B-cycle),Local365 ($80 plus tax),2426.0,4005.0,649231.0,649231.0,0.0
10763,,other_community_social_and_personal_services,financial_intermediation,4964.0,6099.0,225363.0,225363.0,0.0
10764,,MYS,AND,1519.0,1519.0,401016.0,401016.0,0.0
10765,,ID,HI,5.0,4.0,558.0,558.0,0.0
10766,,Pierce County,Vanderburgh County,2.0,1.0,910.0,910.0,0.0
10767,55.0,MAINE,ME,116.0,146.0,374362.0,374362.0,1.0
10768,,GHANA,MEXICO,5595.0,6900.0,884244.0,884244.0,0.0
10769,,a1050000000slyY,a1050000000wf0h,6.0,789.0,4861.0,4861.0,0.0
10770,,OK,NJ,6.0,15.0,626.0,626.0,0.0
10771,,00646-0000,00680-3950,5.0,1.0,1351.0,1351.0,0.0
10772,,MMR,RUS,1519.0,1519.0,401016.0,401016.0,0.0
10773,,Singles,Movies & Film,3.0,6.0,602.0,602.0,0.0
10774,3199.0,AUSTRALIAN TERRIER CROSS,Australian Terrier Cross,1.0,25.0,82545.0,82545.0,1.0
10775,,OTH,TOT4QE,5.0,2.0,11106.0,11106.0,0.0
10776,,"Equals: VALUE ADDED, GROSS, at basic prices","Wholesale and retail trade, transportation and storage, accommodation and food service activities",4401.0,2906.0,68023.0,68023.0,0.0
10777,3888.0,AGENT ON BEHALF OF ALTRA CONSULTING SERVICES LLC,AGENT ON BEHALF OF ALTRA CONSULTING SERVICES LLC.,6.0,1.0,374362.0,374362.0,1.0
10778,,CUB,ECA,1.0,1.0,269.0,269.0,0.0
10779,,20/05/2011,30/09/2011,45.0,45.0,8190.0,8190.0,0.0
10780,,Greece,Cyprus,620.0,1251.0,61626.0,61626.0,0.0
10781,,Zambia,Indonesia,98.0,66.0,100048.0,100048.0,0.0
10782,,Westfalenstadion,Olympiastadion,4.0,14.0,4572.0,4572.0,0.0
10783,,Barbados,Brunei Darussalam,1519.0,1519.0,401016.0,401016.0,0.0
10784,,Semi-finals,Preliminary round,36.0,8.0,4572.0,4572.0,0.0
10785,,q28LoveKotlin,q20CandPrestigeDegree,2.0,1.0,452.0,452.0,0.0
10786,,Montana,South Dakota,7386.0,7680.0,403984.0,403984.0,0.0
10787,,LibraNetworkNY,NYSSingles,1.0,11.0,5807.0,5807.0,0.0
10788,907.0,Caramel/Black,Black & Caramel,3.0,7.0,82545.0,82545.0,1.0
10789,,IC.FRM.OUTG.ZS,SP.DYN.AMRT.MA,6.0,56.0,373.0,373.0,0.0
10790,,equals_gross_national_disposable_income,less_property_income_to_the_rest_of_the_world,10522.0,5220.0,215337.0,215337.0,0.0
10791,,Southern Asia,Western Europe,7.0,21.0,157.0,157.0,0.0
10792,,Swaziland,Angola,198.0,3181.0,165808.0,165808.0,0.0
10793,26.0,DC,DISTRICT OF COLUMBIA,273.0,205.0,374362.0,374362.0,1.0
10794,,Hayes Valley,Chinatown,5489.0,3765.0,198900.0,198900.0,0.0
10795,,Texas,Oklahoma,7386.0,7386.0,403984.0,403984.0,0.0
10796,,West Virginia,Alaska,32.0,32.0,2720.0,2720.0,0.0
10797,,COP,BIF,21984.0,880.0,671205.0,671205.0,0.0
10798,,Nagpur,Kochi,3.0,5.0,636.0,636.0,0.0
10799,,Drugs,Gambling,3257.0,2.0,61779.0,61779.0,0.0
10800,,RALEIGH WEST,MILL PARK,1.0,964.0,64618.0,64618.0,0.0
10801,3047.0,ARKANSAS,AR,533.0,759.0,374362.0,374362.0,1.0
10802,2962.0,Pangeon,Pageon,25.0,4.0,150930.0,150930.0,1.0
10803,,Louisiana,North Carolina,24.0,24.0,1224.0,1224.0,0.0
10804,,plus_current_transfers_from_and_to_the_rest_of_the_world_net,plus_capital_transfers_from_the_rest_of_the_world,9965.0,5469.0,215337.0,215337.0,0.0
10805,,AR,LA,32.0,96.0,2720.0,2720.0,0.0
10806,,CHE,WSM,1.0,1.0,269.0,269.0,0.0
10807,,Thailand,Antigua and Barbuda,161.0,11.0,59228.0,59228.0,0.0
10808,3859.0,mng,MNG,14.0,1980.0,463231.0,463231.0,1.0
10809,2846.0,language,languages,413.0,10.0,31212.0,31212.0,1.0
10810,,Dutch Grand Prix,Moroccan Grand Prix,30.0,1.0,997.0,997.0,0.0
10811,4166.0,Principal,PRINCIPAL,389.0,2.0,374362.0,374362.0,1.0
10812,,E_IM,E_D315,68.0,52.0,11106.0,11106.0,0.0
10813,,León UberX,Santiago,18.0,240.0,90287.0,90287.0,0.0
10814,,Ghost,Bug,14.0,3.0,800.0,800.0,0.0
10815,,national_accounts_exports,bond_yields,6930.0,2462.0,884244.0,884244.0,0.0
10816,,specimen,catch record,41213.0,41520.0,513373.0,513373.0,0.0
10817,,550,20,1304.0,13.0,80256.0,80256.0,0.0
10818,,Reoth,Rel,1.0,84.0,1518.0,1518.0,0.0
10819,,"8,1","5,3",2.0,11.0,258.0,258.0,0.0
10820,,ARG;BHS,TUR,1.0,1.0,2031.0,2031.0,0.0
10821,,Homicide,Runaway,16.0,1512.0,61779.0,61779.0,0.0
10822,,Aruba,United Republic of Tanzania: Mainland,404.0,414.0,81106.0,81106.0,0.0
10823,,Malaysia,Singapore,414.0,414.0,79422.0,79422.0,0.0
10824,22.0,CO,COLORADO,1390.0,835.0,374362.0,374362.0,1.0
10825,,Paraguay,Cameroon,16.0,12.0,4572.0,4572.0,0.0
10826,,Fiji,Yemen,242.0,492.0,100048.0,100048.0,0.0
10827,308.0,"Cincinnati, OH","Cincinnati, OH 45246",7.0,1.0,22000.0,22000.0,1.0
10828,4083.0,LEGAL ASSISTANT,Legal Assistant,17.0,127.0,374362.0,374362.0,1.0
10829,,CAP BRUSH,ALLEY BULK REMOVAL,128.0,3.0,564403.0,564403.0,0.0
10830,,"3,8",5,1.0,18.0,258.0,258.0,0.0
10831,,S08,K05,4.0,25.0,1420.0,1420.0,0.0
10832,,BHS;GBR,SAU,1.0,1.0,2031.0,2031.0,0.0
10833,,ServiceRetBenefit_avg,EEGroupID,1.0,10.0,280.0,280.0,0.0
10834,260.0,Telecommunications Services Computer/IT Services,Telecommunications Services; Computer/IT Services,1.0,1.0,22000.0,22000.0,1.0
10835,,Local_11,Local_08,2.0,27.0,425.0,425.0,0.0
10836,,Bulgaria,South Africa,7.0,6.0,4572.0,4572.0,0.0
10837,,Stolen Property,DUII,77.0,1776.0,61779.0,61779.0,0.0
10838,,40,842,4.0,1911.0,61281.0,61281.0,0.0
10839,,AND,FCS,1.0,1.0,269.0,269.0,0.0
10840,,domestic longhair/domestic longhair,domestic shorthair/abyssinian,1.0,1.0,29421.0,29421.0,0.0
10841,,Former USSR,Japan,126.0,414.0,81106.0,81106.0,0.0
10842,,Traveling Sales,Land Rental,144.0,277.0,671205.0,671205.0,0.0
10843,,Brda,Thessalikos,7.0,2.0,129971.0,129971.0,0.0
10844,,R4Y1,R1X1,33.0,33.0,2117.0,2117.0,0.0
10845,,MT,OR,10331.0,23629.0,768922.0,768922.0,0.0
10846,,Group A,Group F,60.0,48.0,4572.0,4572.0,0.0
10847,,882,10,763.0,6.0,63279.0,63279.0,0.0
10848,353.0,"New York, NY 10012","New York, NY",1.0,2.0,22000.0,22000.0,1.0
10849,606.0,IN,INDIANA,185.0,128.0,374362.0,374362.0,1.0
10850,,GREECE,HUNGARY,242.0,127.0,374362.0,374362.0,0.0
10851,,Roofers,Government tax and excise officials,7.0,3.0,41544.0,41544.0,0.0
10852,,SSAN,PITT,1.0,1.0,46.0,46.0,0.0
10853,,Proc,Conf,161.0,76.0,1518.0,1518.0,0.0
10854,414.0,Hotels and Lodging Restaurant/Food Services Other/Not Classified,Hotels and LodgingRestaurant/Food ServicesOther/Not Classified,1.0,1.0,22000.0,22000.0,1.0
10855,,Natrona County,Erie County,1.0,3.0,910.0,910.0,0.0
10856,,ice,fighting,23.0,28.0,801.0,801.0,0.0
10857,,Minnesota,Missouri,64.0,80.0,2720.0,2720.0,0.0
10858,,Indian Grand Prix,San Marino Grand Prix,3.0,26.0,997.0,997.0,0.0
10859,,HILLSDALE,SOUTHWEST HILLS,392.0,176.0,80256.0,80256.0,0.0
10860,,co,he,1.0,129.0,85881.0,85881.0,0.0
10861,,5_prime_UTR_variant,synonymous_variant,626.0,17668.0,65188.0,65188.0,0.0
10862,,Australia,Germany,1.0,1.0,269.0,269.0,0.0
10863,,E_D119,E_PQEXP,52.0,51.0,11106.0,11106.0,0.0
10864,,NOTSTD,HLDINT,4.0,1.0,11106.0,11106.0,0.0
10865,,Indecency,Telemarketing (including do not call and spoofing),21450.0,210892.0,943111.0,943111.0,0.0
10866,,HAYW,SHAY,214570.0,168333.0,9971582.0,9971582.0,0.0
10867,,0,2,383.0,638.0,25090.0,25090.0,0.0
10868,,HP4,550,5.0,823.0,61779.0,61779.0,0.0
10869,,SVK,ECS,1.0,1.0,269.0,269.0,0.0
10870,2812.0,Tanzanian Shilling,Tanzania shilling,1128.0,630.0,320551.0,320551.0,1.0
10871,,204,982,11.0,1036.0,82958.0,82958.0,0.0
10872,592.0,FL,FLORIDA,3701.0,1769.0,374362.0,374362.0,1.0
10873,,PV of Other Benefits,Valuation Date,1.0,1.0,280.0,280.0,0.0
10874,,SHAY,UCTY,55181.0,60717.0,3313625.0,3313625.0,0.0
10875,,Accommodation and food service activities,"Professional, scientific, technical, administrative and support service activities",1308.0,2802.0,68023.0,68023.0,0.0
10876,,12TH,16TH,92691.0,94780.0,3313625.0,3313625.0,0.0
10877,,881,PB2,533.0,2.0,61779.0,61779.0,0.0
10878,4086.0,LEGAL REPRESENTATIVE,Legal Representative,5.0,4.0,374362.0,374362.0,1.0
10879,,Retail,Agriculture,124494.0,180302.0,671205.0,671205.0,0.0
10880,,MPCTI,AVERAG,172.0,1.0,11106.0,11106.0,0.0
10881,,Clermont-Ferrand,Yeongam County,1.0,1.0,73.0,73.0,0.0
10882,,Honduras,Montenegro,402.0,212.0,100048.0,100048.0,0.0
10883,,British Virgin Islands,Former Czechoslovakia,368.0,168.0,73646.0,73646.0,0.0
10884,,Brazil,Czech Republic,26.0,1.0,4572.0,4572.0,0.0
10885,,Tonga,25,1080.0,3.0,215337.0,215337.0,0.0
10886,,Forgery,Runaway,1333.0,1512.0,61281.0,61281.0,0.0
10887,,Imports of goods and services,Household consumption expenditure (including Non-profit institutions serving households),9089.0,9043.0,79422.0,79422.0,0.0
10888,,300,SH,2.0,1.0,80256.0,80256.0,0.0
10889,,Sauvignon Blanc-Chardonnay,Godello,11.0,103.0,150930.0,150930.0,0.0
10890,,Guatemala,Philippines,46.0,46.0,9234.0,9234.0,0.0
10891,,ME,GH,601.0,1604.0,151623.0,151623.0,0.0
10892,2769.0,Festival Theater,Festival Hall,1.0,22.0,21607.0,21607.0,1.0
10893,,RECYCLING - PLASTIC BAGS,MIXED LITTER,40.0,1292.0,564403.0,564403.0,0.0
10894,,Layer 1 Up,Layer 2 Up,105.0,98.0,740.0,740.0,0.0
10895,,TS,HA,3.0,1.0,161.0,161.0,0.0
10896,,Thailand,Costa Rica/El Salvador/Guatemala/Honduras/Nicaragua,1.0,1.0,1518.0,1518.0,0.0
10897,,"Expenditure survey/budget survey (ES/BS), 2012","Living Standards Measurement Study Survey (LSMS), 1998",4.0,1.0,263.0,263.0,0.0
10898,,New Mexico,Montana,32.0,32.0,2720.0,2720.0,0.0
10899,,"Independent Living Council, State","Library, California State",37.0,247.0,346018.0,346018.0,0.0
10900,,construction,memorandum_item_fisim_if_distributed_to_uses,10877.0,490.0,225363.0,225363.0,0.0
10901,,00730-2926,00725-3763,1.0,1.0,1351.0,1351.0,0.0
10902,,Construction,Transportation,6268.0,15518.0,671205.0,671205.0,0.0
10903,,FoundingMoms,LGBTQ-Sci-Fi-Book-Crew,5.0,1.0,5807.0,5807.0,0.0
10904,3198.0,Australian Terrier Cross,AUSTRALIAN TERRIER CROSS,25.0,1.0,82545.0,82545.0,1.0
10905,,362,WL2,2.0,1.0,63279.0,63279.0,0.0
10906,,South Carolina,Idaho,294.0,110.0,21112.0,21112.0,0.0
10907,,Burnside,Playford,5190.0,16652.0,82545.0,82545.0,0.0
10908,3806.0,YORKSHIRE TERRIER CROSS,Yorkshire Terrier Cross,1.0,1.0,82545.0,82545.0,1.0
10909,,"Expenditure survey/budget survey (ES/BS), 2007","Expenditure survey/budget survey (ES/BS), 2012/13",2.0,1.0,263.0,263.0,0.0
10910,,tourist hotel/motel,public assmbly other,1665.0,196.0,198900.0,198900.0,0.0
10911,,"5,5","4,3",6.0,12.0,258.0,258.0,0.0
10912,,Adams,Santa Fe,5.0,5.0,24591.0,24591.0,0.0
10913,,Tajikistan,Middle East & North Africa,1.0,1.0,269.0,269.0,0.0
10914,,W31,HP3,3.0,2.0,82958.0,82958.0,0.0
10915,294.0,"Sunnyvale, CA","Sunnyvale, CA 94086",1.0,1.0,22000.0,22000.0,1.0
10916,,26/04/2013,18/06/2010,45.0,45.0,8190.0,8190.0,0.0
10917,,PLZA,HAYW,1.0,1.0,46.0,46.0,0.0
10918,176.0,1999 NLG Euro / Euro,1999 NLG euro / euro,675.0,399.0,100048.0,100048.0,1.0
10919,,LINNTON,ELIOT,142.0,914.0,82958.0,82958.0,0.0
10920,,GRD,ZMB,6.0,2.0,59228.0,59228.0,0.0
10921,,Teroldego,Cabernet Sauvignon-Malbec,32.0,18.0,129971.0,129971.0,0.0
10922,2971.0,Waipara Valley,Waipara,26.0,103.0,150930.0,150930.0,1.0
10923,,Israel,Sudan,46.0,8.0,9234.0,9234.0,0.0
10924,,Frankfurt/Main,Orebro,10.0,1.0,4572.0,4572.0,0.0
10925,,Current Population Survey,ACS 1-Year Estimates,55.0,220.0,403984.0,403984.0,0.0
10926,,Vermont,Virginia,1.0,28.0,910.0,910.0,0.0
10927,,Roanoke,Fort Myers,1.0,2.0,24591.0,24591.0,0.0
10928,272.0,RetailAdvertising and PR ServicesManagement Consulting Services,Retail Advertising and PR Services Management Consulting Services,23.0,1.0,22000.0,22000.0,1.0
10929,,TEA,TZA,1.0,1.0,269.0,269.0,0.0
10930,4096.0,MANAGING PARALEGAL,Managing Paralegal,9.0,8.0,374362.0,374362.0,1.0
10931,,151,641,18.0,1011.0,70964.0,70964.0,0.0
10932,2794.0,Violence against civilians,Violence Against Civilians,45021.0,21.0,165808.0,165808.0,1.0
10933,,Plus: Taxes less Subsidies on products,"Arts, entertainment and recreation",3314.0,928.0,61626.0,61626.0,0.0
10934,,R2Y1,Y12a,33.0,1.0,2117.0,2117.0,0.0
10935,,MIDI Flute,Oud,8.0,160.0,806179.0,806179.0,0.0
10936,4500.0,NEVADA,NV,404.0,319.0,374362.0,374362.0,1.0
10937,96.0,PR,PUERTO RICO,62.0,37.0,374362.0,374362.0,1.0
10938,,THE BAHAMAS,CARACAS,4.0,1.0,1973.0,1973.0,0.0
10939,,6,"19,20",3904.0,38.0,191325.0,191325.0,0.0
10940,4310.0,Russian ruble,Russian rouble,53.0,12.0,48269.0,48269.0,1.0
10941,456.0,Williams,William,203.0,27.0,34857.0,34857.0,1.0
10942,,yellow,orange,1.0,201.0,29421.0,29421.0,0.0
10943,,"AZERBAIJAN, REP. OF",GUYANA,4195.0,5805.0,884244.0,884244.0,0.0
10944,4498.0,NEBRASKA,NE,672.0,587.0,374362.0,374362.0,1.0
10945,,INR,ZMW,11221.0,771.0,671205.0,671205.0,0.0
10946,3062.0,RHODE ISLAND,RI,329.0,280.0,374362.0,374362.0,1.0
10947,,q22LangProfJavascript,q9CurrentRole,1.0,20.0,452.0,452.0,0.0
10948,345.0,Biotechnology/Pharmaceuticals;Medical Devices and Supplies,Biotechnology/PharmaceuticalsMedical Devices and Supplies,1.0,3.0,22000.0,22000.0,1.0
10949,523.0,zloty,Zloty,514.0,1283.0,227092.0,227092.0,1.0
10950,488.0,CFA franc,CFA Franc,2984.0,1202.0,227092.0,227092.0,1.0
10951,,Lao People's Democratic Republic,Luxembourg,700.0,48.0,151623.0,151623.0,0.0
10952,,Bosnia and Herzegovina,Turkey,2.0,8.0,4572.0,4572.0,0.0
10953,,TCD,WSM,103.0,108.0,21477.0,21477.0,0.0
10954,,Samos,East Coast,6.0,7.0,129971.0,129971.0,0.0
10955,,PRY,TMN,1.0,1.0,269.0,269.0,0.0
10956,,Kiribati,Chad,360.0,368.0,73646.0,73646.0,0.0
10957,,24,"2,11",104.0,1.0,227092.0,227092.0,0.0
10958,65.0,MISSISSIPPI,MS,83.0,186.0,374362.0,374362.0,1.0
10959,4519.0,PUERTO RICO,PR,96.0,96.0,374362.0,374362.0,1.0
10960,,KS,IL,16.0,128.0,2720.0,2720.0,0.0
10961,2734.0,Lyric Theatre,Lyric Theater,61.0,1.0,21607.0,21607.0,1.0
10962,,manufacturing,agriculture_hunting_forestry_fishing,10604.0,10781.0,223379.0,223379.0,0.0
10963,,R6CH,R2Y4,33.0,33.0,2117.0,2117.0,0.0
10964,,Sandwiches/Salads/Mixed Buffet,Creole,2990.0,631.0,399918.0,399918.0,0.0
10965,,NPAW11_1,ALC3_0,1740.0,4350.0,403984.0,403984.0,0.0
10966,,swugnyc,seo-social-media-marketing-academy,1.0,12.0,5807.0,5807.0,0.0
10967,2842.0,parents-of-teens,parents-of-teenagers,3.0,1.0,31212.0,31212.0,1.0
10968,,Fiscal year beginning 1 July,Fiscal year ending 30 September,4787.0,68.0,320551.0,320551.0,0.0
10969,,Southern Oregon,Columbia Valley,662.0,9157.0,150930.0,150930.0,0.0
10970,,RO,QA,1134.0,1.0,151623.0,151623.0,0.0
10971,,Z16,R4X1,4.0,33.0,2117.0,2117.0,0.0
10972,,Kallmet,Saperavi,2.0,18.0,150930.0,150930.0,0.0
10973,,Loncomilla Valley,Viile Timis,20.0,1.0,129971.0,129971.0,0.0
10974,,memorandum_item_fisim_if_distributed_to_uses,administrative_and_support_service_activities,241.0,898.0,61626.0,61626.0,0.0
10975,,British Virgin Islands,Costa Rica,414.0,414.0,79422.0,79422.0,0.0
10976,,"8,15","6,18",17.0,1.0,225363.0,225363.0,0.0
10977,,310,T414QE,52.0,2.0,11106.0,11106.0,0.0
10978,,equals_value_added_gross_in_basic_prices,agriculture_hunting_forestry,13291.0,5757.0,223379.0,223379.0,0.0
10979,,VA,WV,26.0,26.0,11106.0,11106.0,0.0
10980,,Alaska,California,32.0,240.0,2720.0,2720.0,0.0
10981,3235.0,BICHON FRISE CROSS,Bichon Frise Cross,2.0,16.0,82545.0,82545.0,1.0
10982,2845.0,bellydance-dance-belly-dancing,belly-dance,1.0,8.0,31212.0,31212.0,1.0
10983,,Bulgaria,Malawi,46.0,46.0,9237.0,9237.0,0.0
10984,,30,Azerbaijan,1.0,3199.0,320551.0,320551.0,0.0
10985,,Bulgaria,Cuba,368.0,368.0,72485.0,72485.0,0.0
10986,,BUCKMAN-EAST,OVERLOOK,644.0,645.0,59853.0,59853.0,0.0
10987,,ST JOHNS,ARBOR LODGE,1704.0,896.0,70964.0,70964.0,0.0
10988,,MRT,AFG,12.0,34.0,2772.0,2772.0,0.0
10989,,GRC,TGO,143.0,115.0,21477.0,21477.0,0.0
10990,,Sao Tome and Principe,Saint Vincent and the Grenadines,46.0,46.0,9234.0,9234.0,0.0
10991,,1A-4,Commercial,1.0,8.0,198900.0,198900.0,0.0
10992,3990.0,Chairman/ Attorney,Chairman (attorney),2.0,1.0,374362.0,374362.0,1.0
10993,,BANGLADESH,HUNGARY,6294.0,4454.0,884244.0,884244.0,0.0
10994,,"7,22","5,14",38.0,9.0,223379.0,223379.0,0.0
10995,,Z07,R1X2,33.0,33.0,2117.0,2117.0,0.0
10996,,T99,T104QE,52.0,2.0,11106.0,11106.0,0.0
10997,,Level DollarClosed,Open,1.0,6.0,2720.0,2720.0,0.0
10998,,Musical Instruments,Sporting Good Sales,69.0,78.0,671205.0,671205.0,0.0
10999,,Vidadillo,Pignoletto,1.0,3.0,150930.0,150930.0,0.0
11000,,Other Benefits,General Inv. Expense,1.0,1.0,280.0,280.0,0.0
11001,,AUD,USD,1846.0,43129.0,63465.0,63465.0,0.0
11002,2872.0,"Installation, Maintenance, and Repair Workers, All Other","Installation, Maintenance, and Repair Workers, All Other*",4.0,1.0,374362.0,374362.0,1.0
11003,,LLOYD,WOODSTOCK,1782.0,629.0,63279.0,63279.0,0.0
11004,,Agribusiness,Advanced Mfg,939.0,18749.0,374362.0,374362.0,0.0
11005,,Ohio,Wyoming,36.0,5.0,910.0,910.0,0.0
11006,4043.0,Human Resources,HR,2.0,2.0,374362.0,374362.0,1.0
11007,,Foxboro Stadium,Arena Pernambuco,6.0,6.0,4572.0,4572.0,0.0
11008,,Priv. Eq. Income,Securities Lending Rebates,1.0,1.0,280.0,280.0,0.0
11009,,Malta,20,1674.0,5.0,215337.0,215337.0,0.0
11010,,Prerecorded Voice,Abandoned Calls,223245.0,66116.0,943111.0,943111.0,0.0
11011,,ROCK,BAYF,1.0,1.0,46.0,46.0,0.0
11012,,Weapons,Prostitution,359.0,300.0,70964.0,70964.0,0.0
11013,,financial_intermediation,agriculture_hunting_and_related_service_activities,6155.0,3111.0,223379.0,223379.0,0.0
11014,,911,901,812.0,1085.0,63279.0,63279.0,0.0
11015,2776.0,Stadthalle,Stadsteater,8.0,2.0,21607.0,21607.0,1.0
11016,,Materials,Information Technology,25.0,68.0,505.0,505.0,0.0
11017,3058.0,NEW MEXICO,NM,451.0,366.0,374362.0,374362.0,1.0
11018,,plus_compensation_of_employees_from_and_to_the_rest_of_the_world_net,less_sum_of_compensation_of_employees_and_property_income_to_the_rest_of_the_world,4615.0,8611.0,215337.0,215337.0,0.0
11019,,New Mexico,Vermont,1.0,1.0,52.0,52.0,0.0
11020,,18/06/2010,26/04/2013,45.0,45.0,8190.0,8190.0,0.0
11021,,ServiceRetireeBenefit_avg,EmployeeTypeCovered,1.0,1.0,280.0,280.0,0.0
11022,4362.0,Tree,tree,188239.0,1.0,188462.0,188462.0,1.0
11023,,Pre-permit (Operational) / Reopening Inspection,Inter-Agency Task Force / Initial Inspection,609.0,1140.0,399918.0,399918.0,0.0
11024,,009Y,024K,2.0,3.0,198900.0,198900.0,0.0
11025,4508.0,NEW YORK,NY,15489.0,12586.0,374362.0,374362.0,1.0
11026,,Junk Faxes,Hearing Aid Compatibility of Wireline Phones,11991.0,47.0,943111.0,943111.0,0.0
11027,,Canada,Bermuda;Germany;Switzerland;United States,4.0,1.0,2031.0,2031.0,0.0
11028,,Mining and quarrying (B),Real estate activities (L),11595.0,13684.0,320551.0,320551.0,0.0
11029,,MCAR,WCRK,88353.0,70235.0,3313625.0,3313625.0,0.0
11030,,Architectural and Engineering,Legal Services,1785.0,1167.0,346018.0,346018.0,0.0
11031,2823.0,sp.DYN.CONU.ZS,SP.DYN.CONU.ZS,3.0,1265.0,463231.0,463231.0,1.0
11032,,"6,9","3,3",1.0,1.0,258.0,258.0,0.0
11033,520.0,Romanian Leu,Romanian leu,510.0,429.0,227092.0,227092.0,1.0
11034,,STATE,CMS CCW,706.0,55.0,403984.0,403984.0,0.0
11035,3019.0,WISCONSIN,WI,1590.0,1812.0,374362.0,374362.0,1.0
11036,,No,Pl,2.0,538.0,198900.0,198900.0,0.0
11037,4010.0,Cowan Miller & Lederman,Cowan Miller and Lederman,5.0,1.0,374362.0,374362.0,1.0
11038,,Portugal,Madagascar,46.0,46.0,9234.0,9234.0,0.0
11039,,ID,OK,8031.0,19149.0,768922.0,768922.0,0.0
11040,,Cabernet de Saumur,Lanzarote,1.0,4.0,129971.0,129971.0,0.0
11041,,Spanish Grand Prix,United States Grand Prix,48.0,40.0,997.0,997.0,0.0
11042,,Malawi,Tajikistan,413.0,234.0,80583.0,80583.0,0.0
11043,,AMD,CRC,5988.0,1561.0,671205.0,671205.0,0.0
11044,,Israel,Iceland,465.0,856.0,61626.0,61626.0,0.0
11045,3258.0,Bouvier des Flanders,Bouvier Des Flandres,2.0,2.0,82545.0,82545.0,1.0
11046,4171.0,PRINCIPAL ATTORNEY,Principal Attorney,18.0,596.0,374362.0,374362.0,1.0
11047,,6,"4,11,14",167.0,1.0,100048.0,100048.0,0.0
11048,,BEAVERTON - VOSE,CENTRAL BEAVERTON,1.0,1.0,70964.0,70964.0,0.0
11049,,obstructing the field,retired hurt,1.0,9.0,150460.0,150460.0,0.0
11050,,LIU,ALG,1.0,1.0,842.0,842.0,0.0
11051,,BAGGED LITTER,TIRES,42.0,2341.0,564403.0,564403.0,0.0
11052,3364.0,Dalmation X,Dalmatian X,27.0,26.0,82545.0,82545.0,1.0
11053,,PayrollGrowthAssumption,FundingMeth_GASB,1.0,1.0,280.0,280.0,0.0
11054,273.0,Retail Advertising and PR Services Management Consulting Services,RetailAdvertising and PR ServicesManagement Consulting Services,1.0,23.0,22000.0,22000.0,1.0
11055,,Botswana,Georgia,1.0,1.0,269.0,269.0,0.0
11056,,I,V,316.0,8.0,425.0,425.0,0.0
11057,,The former Yugoslav Republic of Macedonia,Mexico,26.0,46.0,9237.0,9237.0,0.0
11058,,23,"5,8",7.0,6.0,191325.0,191325.0,0.0
11059,612.0,LA,LOUISIANA,367.0,205.0,374362.0,374362.0,1.0
11060,,IL,NM,18.0,4.0,558.0,558.0,0.0
11061,,Massachusetts,Kentucky,316.0,111.0,10621.0,10621.0,0.0
11062,,Cardinia Shire Council,Boroondara City Council,41.0,3675.0,34857.0,34857.0,0.0
11063,4540.0,WEST VIRGINIA,WV,188.0,128.0,374362.0,374362.0,1.0
11064,,RI,AZ,5.0,11.0,558.0,558.0,0.0
11065,,Soft Drink Manufacturing,Jewelry and Silverware Manufacturing,5.0,2.0,374362.0,374362.0,0.0
11066,,Vermont,Hawaii,27.0,254.0,48722.0,48722.0,0.0
11067,,Weapons,Curfew,329.0,24.0,61497.0,61497.0,0.0
11068,,Congo,Mozambique,408.0,379.0,81106.0,81106.0,0.0
11069,3001.0,FL,FLORIDA,5751.0,6358.0,374362.0,374362.0,1.0
